ID	Name	Glottocode	Family	Words
464	Bimin	bimi1240	Trans–New Guinea	1
468	Foe	foii1241	Trans–New Guinea	1
470	Rumu (Kairi)	rumu1243	Trans–New Guinea	1
471	Namia	nami1256	Sepik	1
472	Shiaxa (Awyu)	awyu1264	Trans–New Guinea	1
474	Mandobo	mand1473	Trans–New Guinea	1
476	Barupu (Bauni, Warapu)	wara1302	Skou	1
478	Lembena	lemb1266	Trans–New Guinea	1
479	Wambon (Digul, Ketum)	ketu1238	Trans–New Guinea	1
480	Wambon (Yonggom)	wamb1259	Trans–New Guinea	1
481	Guhu-Samane	guhu1244	Trans–New Guinea	1
482	Mian	mian1255	Trans–New Guinea	1
483	Tifal	tifa1245	Trans–New Guinea	1
484	Oksapmin	oksa1245	Trans–New Guinea	1
486	Huli	huli1244	Trans–New Guinea	1
487	Girramay (Dyirbal)	dyir1250	Pama–Nyungan	1
488	Warrgamay	warr1255	Pama–Nyungan	1
489	Matngele	madn1237	Eastern Daly	1
490	Wadjiginy	wadj1254	Wagaydyic	1
491	Kuwema (Pungupungu, Kandjerramalh)	pung1239	Wagaydyic	1
492	Kungarakany	kung1259	Macro-Gunwinyguan	1
493	Marrgu	marg1251	Marrku–Wurrugu	1
503	Palewyami	pale1254	Yok-Utian	1
512	Tübatulabal	tuba1278	Uto-Aztecan	1
515	Southeastern Tepehuan	sout 2976	Uto-Aztecan	1
518	Paipai	paip1241	Yuman	1
521	Ja’a	kumi1248	Yuman	1
537	Dane-zaa (Beaver)	beav1236	Na-Dené	1
538	Slavey	slav1253	Na-Dené	1
539	Quiché	kich1262	Mayan	1
540	Awakatek (Aguateco)	aqua1252	Mayan	1
550	Mountain Koiarj	moun1252	Trans–New Guinea	1
553	Kuot	kuot1243	Kuot	1
554	Hunjara-Kaina Ke	hunj1241	Trans–New Guinea	1
556	Luri	luri1252	Indo-European	1
557	Kaqchikel	kaqc1270	Mayan	1
564	Soo 	soo1256	Kuliak	1
567	Paumarí	paum1247	Arauan	1
580	S'gaw Karen	sout1554	Sino-Tibetan	1
586	Makah	maka1318	Wakashan	1
590	Koitabu	koit1244	Trans–New Guinea	1
593	Angor	ango1254	Senagi	1
594	Enindhilyagwa	anin1240	Gunwinyguan	1
596	Efik	efik1245	Atlantic–Congo	1
598	Sora	sora1254	Austroasiatic	1
599	Yanomamö	yano1261	Yanomam	1
626	Kajtak	kajt1238	Northeast Caucasian	1
639	Kerebe (Kerewe)	kere1283	Atlantic–Congo	1
651	Sherpa	sher1255	Sino-Tibetan	1
657	Hruso	hrus1242	Hrusish	1
658	Kalamian	kala1389	Austronesian	1
667	Ainu	ainu1252	Ainu	1
668	Kaman (Miju)	miju1243	Kaman	1
669	Keoru-Ahia	keor1235	Trans–New Guinea	1
670	Bogaya (Pogaya)	boga1247	Trans–New Guinea	1
671	Opao	opao1240	Trans–New Guinea	1
672	Orokolo	orok1267	Trans–New Guinea	1
673	Tairuma	tair1256	Trans–New Guinea	1
674	Tangko	tang1353	Trans–New Guinea	1
679	Arguni	argu1237	Austronesian	1
680	Dawera-Daweloor	dawe1237	Austronesian	1
681	Emplawas	empl1237	Austronesian	1
682	Geser-Gorom	gese1240	Austronesian	1
683	Karas (Kalamang)	kara1499	Trans–New Guinea	1
684	North Babar	nort2860	Austronesian	1
685	Kamang (Woisika)	kama1365	Trans–New Guinea	1
710	Hu	huuu1240	Austroasiatic	1
717	Langi	lang1320	Atlantic–Congo	1
718	Luhya	kabr1240	Atlantic–Congo	1
720	Nyakyusa	nyak1260	Atlantic–Congo	1
724	Sambaa (Shambaa)	sham1280	Atlantic–Congo	1
725	Shubi	shub1238	Atlantic–Congo	1
726	Wanji	vwan1235	Atlantic–Congo	1
727	Zigua	zigu1244	Atlantic–Congo	1
731	Eritai	erit1239	Lakes Plain	1
732	Kaiy	kaiy1239	Lakes Plain	1
733	Obokuitai	obok1239	Lakes Plain	1
735	Sikaritai	sika1263	Lakes Plain	1
736	Waritai	wari1264	Lakes Plain	1
754	Nyakur	nyah1250	Austroasiatic	1
760	Jaminjung	djam1255	Mirndi	1
762	Kariyarra	ngar1293	Pama–Nyungan	1
766	Kui (Indonesia)	kuii1253	Trans–New Guinea	1
767	Sawila	sawi1256	Trans–New Guinea	1
779	Keuw	kehu1238	Lakes Plain	1
780	Korowai	koro1312	Trans-New Guinea	1
781	Kuman (New Guinea)	kuma1280	Trans–New Guinea	1
788	Marghi South (Hildi)	marg1266	Afro-Asiatic	1
789	Marghi Central	marg1265	Afro-Asiatic	1
790	Yimchungrü	yimc1240	Sino-Tibetan	1
791	Yekora	yeko1240	Trans–New Guinea	1
793	Jinuo (Jino)	youl1235	Sino-Tibetan	1
800	Samei	same1240	Sino-Tibetan	1
804	Muya	muya1239	Sino-Tibetan	1
809	Bine	bine1240	Trans-Fly	1
811	Classical Mongolian	cccc	Altaic	1
827	Khamyang	kham1291	Kra–Dai	1
829	Pyu (Papuan)	pyuu1245	Arai–Samaia	1
830	Tauade	taua1242	Goilalan	1
832	Atsi (Zaiwa)	zaiw1241	Sino-Tibetan	1
841	Kim Mun	kimm1245	Hmong–Mien	1
843	Pumi	pumi1242	Sino-Tibetan	1
844	Xuzhang	xuzh1234	Sino-Tibetan	1
848	Luangiua (Ontong Java)	onto1237	Austronesian	1
869	Ifira-Mele	mele1250	Austronesian	1
870	Jola-Fonyi (Diola-Fogny)	jola1263	Atlantic–Congo	1
871	Laal	laal1242	Laal	1
873	Western Maninka	west2500	Mande	1
874	Bassari	bass1258	Atlantic–Congo	1
880	Bissa	biss1248	Mande	1
881	Busa (Bokobaru)	boko1267	Mande	1
882	Toro So (Escarpment Dogon)	esca1235	Dogon	1
883	Ben Tey Dogon	bent1238	Dogon	1
884	Bondum Dogon	bond1248	Dogon	1
885	Kolum So (Mombo Dogon)	momb1254	Dogon	1
888	Kono	kono1268	Mande	1
889	Mano	mann1248	Mande	1
891	Mixifore	mixi1241	Mande	1
892	Ganza	ganz1246	Afro-Asiatic	1
894	Kayan (of Burma)	kaya1315	Sino-Tibetan	1
898	Esperanto	espe1235	Constructed language	1
925	Mentawai	ment1249	Austronesian	1
936	Embaloh (Maloh)	emba1238	Austronesian	1
944	Xokleng	xokl1240	Macro-Jê	1
952	Antsi (Ayta Maganchi)	maga1263	Austronesian	1
959	Masbateño	masb1238	Austronesian	1
961	Labuk-Kinabatangan Kadazan	labu1249	Austronesian	1
964	Miri (dialect of Narom)	miri1269	Austronesian	1
968	Balantak	bala1315	Austronesian	1
969	Helong	helo1243	Austronesian	1
977	Waboda	wabo1241	Kiwaian	1
978	Southern Kiwai	sout2949	Kiwaian	1
980	Selepet	sele1250	Trans–New Guinea	1
981	Pare (Pa)	pare1271	Trans–New Guinea	1
982	Ono	onoo1246	Trans–New Guinea	1
983	Kube (Tobo-Kube)	kube1244	Trans–New Guinea	1
984	Gobasi	goba1246	Trans–New Guinea	1
986	Borong	boro1279	Trans–New Guinea	1
987	Beami	beam1240	Trans–New Guinea	1
988	Central Asmat	cent2247	Trans–New Guinea	1
993	Zinza (Dzinza)	zinz1238	Atlantic–Congo	1
995	Dulong (Trung, Derung)	drun1238	Sino-Tibetan	1
997	Ngas (Angas)	ngas1240	Afro-Asiatic	1
998	Bacama	baca1246	Afro-Asiatic	1
999	Bura-Pabir (Bura)	bura1292	Afro-Asiatic	1
1000	Miship (Chip, cip)	mish1244	Afro-Asiatic	1
1001	Dera (Kanakuru)	dera1248	Afro-Asiatic	1
1002	Ga'anda	gaan1243	Afro-Asiatic	1
1003	Izere (Jari)	izer1242	Atlantic–Congo	1
1005	Miya	miya1266	Afro-Asiatic	1
1007	Tera (Pidlimdi)	tera1251	Afro-Asiatic	1
1008	Gwere	gwer1238	Atlantic–Congo	1
1009	Masaba (Lumasaaba)	masa1299	Atlantic–Congo	1
1010	Rombo (Mkuu)	romb1244	Atlantic–Congo	1
1013	Rungwa	rung1255	Atlantic–Congo	1
1016	Lakon (Lakona)	lako1245	Austronesian	1
1017	Irarutu	irar1238	Austronesian	1
1018	Palawano	nucl1738	Austronesian	1
1026	Cemuhî	cemu1238	Austronesian	1
1027	Ajië	ajie1238	Austronesian	1
1028	Rukai	ruka1240	Austronesian	1
1032	Adzera	adze1240	Austronesian	1
1033	Bilinarra	bili1250	Pama–Nyungan	1
1034	Warlmanpa	warl1255	Pama–Nyungan	1
1035	Yulparija	yulp1239	Pama–Nyungan	1
1036	Akoye	akoy1238	Trans–New Guinea	1
1038	Ankave	anka1246	Trans–New Guinea	1
1040	Binahari	bina1273	Trans–New Guinea	1
1041	Buna	buna1277	Torricelli	1
1042	Domung	domu1246	Trans–New Guinea	1
1043	Hamtai	hamt1247	Trans–New Guinea	1
1044	Kamasa	kama1360	Trans–New Guinea	1
1045	Kawacha	kawa1276	Trans–New Guinea	1
1047	Mungkip	mung1272	Trans–New Guinea	1
1048	Nek	nekk1240	Trans–New Guinea	1
1049	Nuk	nukk1240	Trans–New Guinea	1
1050	Numanggang	numa1254	Trans–New Guinea	1
1051	Safeyoka	safe1240	Trans–New Guinea	1
1052	Uri	urii1240	Trans–New Guinea	1
1054	Yagwoia	yagw1240	Trans–New Guinea	1
1055	Isabi	isab1240	Trans–New Guinea	1
1056	Dadibi	dadi1250	Trans–New Guinea	1
1057	Maiwa (Papuan)	maiw1251	Trans–New Guinea	1
1058	Tabo	tabo1241	Trans-Fly	1
1059	Wiru	wiru1244	Trans–New Guinea	1
1060	Peve (Lame)	peve1243	Afro-Asiatic	1
1066	Irula	irul1243	Dravidian	1
1073	Ibatan	ibat1238	Austronesian	1
1076	Oro Win	orow1243	Chapacuran	1
1078	Gaddang	gadd1244	Austronesian	1
1083	Masbatenyo (Masbateño)	masb1238	Austronesian	1
1088	Minangkabau	mina1268	Austronesian	1
1091	Ruc	rucc1239	Austroasiatic	1
1097	Ngarla	ngar1296	Pama–Nyungan	1
1102	Batuley	batu1258	Austronesian	1
1104	Wancho	wanc1238	Sino-Tibetan	1
1105	Kalaallisut (West Greenlandic)	kala1399	Eskimo–Aleut	1
1106	Wayampi	waya1270	Tupian	1
1107	Raivavae	raiv1237	Austronesian	1
1111	Siriano	siri1274	Tucanoan	1
1112	Secoya	seco1241	Tucanoan	1
1115	Desano	desa1247	Tucanoan	1
1121	Magar	maga1261	Sino-Tibetan	1
1122	Bukusu	buku1249	Atlantic–Congo	1
1123	Luobenzhuo Bai	luob1236	Sino-Tibetan	1
1126	Coconuco (Guambiano)	coco1262	Barbacoan	1
1127	Kamsá (Camsá)	cams1241	Kamsá (Camsá)	1
1132	Bella Coola (Nuxalk)	bell1243	Salishan	1
1133	Yanomámi (Waiká)	yano1262	Yanomam	1
1135	Kunza	kunz1244	Kunza	1
1141	Wetarese (Dadu'a)	weta1245	Austronesian	1
1142	Deing	dein1238	Trans–New Guinea	1
1143	Ende (Flores island)	ende1246	Austronesian	1
1146	Wamas	wama1247	Trans–New Guinea	1
1152	Classical Chinese	litel1248	Sino-Tibetan	1
1153	Jin Chinese	jiny1235	Sino-Tibetan	1
1158	Konso	kons1243	Afro-Asiatic	1
1159	Miriwoong (Miriwung)	miri1266	Jarrakan	1
1160	Bargam	barg1252	Trans–New Guinea	1
1161	Hoanya	papo1239	Austronesian	1
1162	Kanakanabu (Kanakanavu)	kana1286	Austronesian	1
1163	Itawis	itaw1240	Austronesian	1
1165	Mansaka	mans1262	Austronesian	1
1167	Moken	moke1242	Austronesian	1
1169	Leti (Indonesia)	leti1246	Austronesian	1
1171	Fordata	ford1242	Austronesian	1
1172	Kamarian	kama1362	Austronesian	1
1173	Paulohi	paul1238	Austronesian	1
1174	Alune	alun1238	Austronesian	1
1176	Titan	tita1241	Austronesian	1
1177	Wuvulu-Aua	wuvu1239	Austronesian	1
1178	Mussau-Emira	muss1246	Austronesian	1
1179	'Āre'āre	area1240	Austronesian	1
1180	Bugun (Khowa)	bugu1246	Sino-Tibetan	1
1181	Miji (Dmay, Dhammai, Dhammai, Sajolang)	saja1240	Sino-Tibetan	1
1187	Garmsiri	nort2644	Indo-European	1
1189	Southern Bashkardi	sout2644	Indo-European	1
1191	Old Frisian	oldf1241	Indo-European	1
1195	Kartutjarra	None	Pama–Nyungan	1
1198	Wirangu	wira1265	Pama–Nyungan	1
1200	Numbami (Siboma)	numb1247	Austronesian	1
1203	Chungli Ao	chon1248	Sino-Tibetan	1
1204	Dimasa	dima1251	Sino-Tibetan	1
1205	Konyak	kony1248	Sino-Tibetan	1
1206	Rongmei (Nruanghmei)	rong1266	Sino-Tibetan	1
1207	Phom	phom1236	Sino-Tibetan	1
1208	Gogodala	gogo1265	Gogodala–Suki	1
1210	Aguaruna	agua1253	Chicham	1
1217	Wolio	woli1241	Austronesian	1
1218	Gitua	gitu1237	Austronesian	1
1220	Middle Vietnamese	viet1252	Austroasiatic	1
1222	Min Dong (Eastern Min)	mind1253	Sino-Tibetan	1
1223	Gan Chinese	ganc1239	Sino-Tibetan	1
1224	Xamtanga (Khamir)	xamt1239	Afro-Asiatic	1
1226	Kiga (Rukiga)	chig1238	Atlantic–Congo	1
1227	Nkore (Runyankore)	nyan1307	Atlantic–Congo	1
1229	Amba, Nembao (Solomon Islands)	amba1266	Austronesian	1
1232	Akan	akan1250	Atlantic–Congo	1
1234	Hiri Motu	hiri1237	Motu-based pidgin	1
1235	Saamic	n	n	1
1236	Yurok	yuro1248	Algic	1
1242	Middle French	midd1316	Indo-European	1
1243	Mobilian Jargon	mobi1236	Muskogean-based pidgin	1
1246	Enets	enet1250	Uralic	1
1247	Dalmatian	dalm1243	Indo-European	1
1248	Istriot	istr1244	Indo-European	1
1249	Gaulish	tran1282	Indo-European	1
1256	Mangghuer	minh1238	Altaic	1
1257	Mongghul	huzh1238	Altaic	1
1258	Kangjia	kang1281	Altaic	1
1260	Pilagá	pila1245	Guaicuruan	1
1261	Chadong	Kra–Dai	Kam–Sui	1
1266	Pennsylvania German	penn1240	Indo-European	1
1267	Anatolian Arabic	anat1256	Afro-Asiatic	1
1268	Lahnda (Western Punjabi)	lahn1241	Indo-European	1
1269	Western Pahari	hima1250	Indo-European	1
1270	Tundra Nenets	tund1255	Uralic	1
1271	Mator	nucl1288	Uralic	1
1272	Taigi	taig1245	Uralic	1
1273	Naiki (Southeastern Kolami)	sout1249	Dravidian	1
1274	Burushaski	buru1296	Burushaski	1
1279	Takpa (Tawang Monpa)	dakp1242	Sino-Tibetan	1
1281	Southern Thai	sout2746	Kra–Dai	1
1285	Mbaenggu (Baeggu)	baeg1237	Austronesian	1
1294	Lega	lega1253	Niger–Congo	1
1299	Tennet	tenn1246	Saharan	1
1300	Kwegu	kweg1241	Saharan	1
1301	Murle	murl1244	Saharan	1
1312	Bilua (Mbilua, Vella Lavella)	bilu1245	Bilua	1
1313	Blagar	blag1240	Trans–New Guinea	1
1314	Klon (Kelon)	kelo1247	Trans–New Guinea	1
1315	Nedebang	nede1245	Trans–New Guinea	1
1321	Dhuwal	dhuw1248	Pama–Nyungan	1
1323	Djapu	djap1238	Pama–Nyungan	1
1324	Turrbal (Turubul, Durubul)	yaga1256	Pama–Nyungan	1
1325	Gumatj	guma1253	Pama–Nyungan	1
1326	Gupapuyngu	gupa1247	Pama–Nyungan	1
1327	Karajarri (Garadjari)	kara1476	Pama–Nyungan	1
1328	Yandruwandha	yand1252	Pama–Nyungan	1
1345	Karajá	kara1500	Macro-Jê	1
1347	Kogui (Kogi)	cogu1240	Chibchan	1
1349	Chakobo (Pacahuara)	chac1251	Panoan	1
1350	Piapoco	piap1246	Arawakan	1
1351	Baure	baur1253	Arawakan	1
1352	Enxet (Southern Lengua)	sout2989	Mascoian	1
1356	Aasax (Aasá)	Afroasiatic	Cushitic	1
1357	Lokono (Arawak)	araw1276	Arawakan	1
1358	Washo	wash1253	Washo	1
1360	Kipeá (Kariri)	kipe1235	Macro-Gê	1
1361	Jebero (Shiwilu)	jebe1250	Cahuapanan	1
1363	Wayoró	wayo1238	Tupian	1
1364	Xerénte	xere1240	Macro-Gê	1
1365	Arikapú	arik1265	Macro-Jê	1
1366	Nocten Wichi	wich1262	Matacoan	1
1368	Bodega (Coast) Miwok	coas1301	Yok-Utian	1
1369	Southern Sierra Miwok	sout2985	Yok-Utian	1
1370	Central Sierra Miwok	cent2140	Yok-Utian	1
1371	Northern Sierra Miwok	nort2968	Yok-Utian	1
1372	Plains Miwok	plai1259	Yok-Utian	1
1374	Tima (Domorik, Lomorik)	tima1241	Niger–Congo	1
1375	Nara	nara1262	Nilo-Saharan	1
1376	Gaam (Ingessana)	gaam1241	Nilo-Saharan	1
1377	Konda (Dravidian)	kond1295	Dravidian	1
1378	Kuwi	kuvi1243	Dravidian	1
1382	Phoenician	phoe1239	Afro-Asiatic	1
1383	Didinga	didi1258	Nilo-Saharan	1
1384	Baale	baal1234	Nilo-Saharan	1
1385	Mursi	murs1242	Nilo-Saharan	1
1386	Northern Yana	nort2963	Yana	1
1387	Yahi	yahi1243	Yana	1
1388	Sese Gumuz	sese1245	Nilo-Saharan	1
1391	Dupaningan Agta	dupa1235	Austronesian	1
1392	Kwama	kwam1249	Nilo-Saharan	1
1395	Uduk (Tw'ampa)	uduk1239	Nilo-Saharan	1
1396	Hadza	hadz1240	Hadza	1
1397	Atong (Sino-Tibetan)	aton1241	Sino-Tibetan	1
1398	Ineseño	ines1240	Chumashan	1
1399	Barbareño	barb1263	Chumashan	1
1400	Shasta	shas1239	Hokan	1
1402	Zhuǀ'hoan&nbsp;(South-Eastern Ju)	juho1239	Khoisan	1
1403	ǀǀKxauǀǀen	kxau1241	Khoisan	1
1404	!Kung (Central Ju)	cent2300	Khoisan	1
1405	!O!Kung	oung1238	Khoisan	1
1409	ǀ'Auni	auni1244	Khoisan	1
1411	Kato	kato1244	Na-Dené	1
1416	Mentasta Ahtena	ment1252	Na-Dené	1
1417	Lower Tanana	lowe1425	Na-Dené	1
1418	Central Carrier	carr1249	Na-Dené	1
1420	Degexit'an	dege1248	Na-Dené	1
1421	Jamul Tiipay	tipa1240	Hokan	1
1423	Hmong Njua	hmon1264	Hmong–Mien	1
1424	Northern Pa-Hng	pahn1237	Hmong–Mien	1
1426	Western Mono	mono1275	Uto-Aztecan	1
1428	Dakota 	dako1258	Siouan-Catawban	1
1429	Tangga	tang1348	Austronesian	1
1430	Mbula	mbul1263	Austronesian	1
1431	Quileute	quil1240	Chimakuan	1
1432	Sougb (Manikion)	mani1235	West Papuan	1
1435	Southern Haida	sout2956	Haida	1
1453	Rengma	sout2732	Sino-Tibetan	1
1454	Papiamento	papi1253	Portuguese-based creole	1
1457	Bongu	bong1291	Trans–New Guinea	1
1458	Achagua (Achawa)	acha1250	Arawakan	1
1459	Waimaja (Bara, Barasano)	waim1255	Tucanoan	1
1462	Jamaican Creole (Patwah)	jama1262	English-based creole	1
1463	Catio	embe1260	Chocoan	1
1464	Northern Embera	nort2972	Chocoan	1
1465	Tadó Emberá	embe1261	Chocoan	1
1466	South Levantine Arabic	sout3123	Afro-Asiatic	1
1467	Imbabura Highland Quichua	imba1240	Quechuan	1
1468	Manga Kanuri	mang1399	Saharan	1
1469	Reunionese creole	reun1238	French-based creole	1
1471	Savosavo	savo1255	Central Solomon	1
1472	Mungiki (Bellona)	mung1270	Austronesian	1
1473	Burum (Yaknge, Somba-Siawari)	buru1306	Trans–New Guinea	1
1474	Uruangnirin	urua1244	Austronesian	1
1475	Kalao	kala1394	Austronesian	1
1476	Bonerate	bone1254	Austronesian	1
1477	Shinasha (Boro,Borna)	boro1277	Afro-Asiatic	1
1478	Jandai	jand1248	Pama–Nyungan	1
1479	Golpa	golp1234	Pama–Nyungan	1
1480	Purépecha (Tarascan)	tara1323	Purépecha	1
1481	Munsee	muns1251	Algic	1
1483	Arapaho	arap1274	Algic	1
1484	San Dionisio del Mar Huave	sand1278	Huave	1
1485	San Mateo del Mar Huave	sanm1287	Huave	1
1486	San Francisco del Mar Huave	sanf1258	Huave	1
1487	Santa María del Mar Huave	sant1422	Huave	1
1488	Skiri Pawnee	skir1238	Caddoan	1
1491	Candoshi-Shapra	cand1248	Candoshi-Shapra	1
1492	Onondaga	onon1246	Iroquoian	1
1493	Molima	moli1248	Austronesian	1
1494	Yakan	yaka1277	Austronesian	1
1495	Tombonuwo	tomb1244	Austronesian	1
1496	Bisaya	brun1245	Austronesian	1
1497	Sebop	sebo1238	Austronesian	1
1498	Murik (Borneo)	muri1259	Austronesian	1
1499	Kiput	kipu1237	Austronesian	1
1501	Tunjung	tunj1244	Austronesian	1
1502	Taboyan	tawo1243	Austronesian	1
1503	Gayo	gayo1244	Austronesian	1
1504	Basai	basa1287	Austronesian	1
1505	Lampung	lamp1241	Austronesian	1
1507	Muna	muna1247	Austronesian	1
1509	Lakalai	laka1255	Austronesian	1
1512	Jarai	jara1266	Austronesian	1
1513	Rade (Rhade)	rade1240	Austronesian	1
1514	Sedang	seda1262	Austroasiatic	1
1515	Mnong	mnon1259	Austroasiatic	1
1516	Nyaheun	nyah1249	Austroasiatic	1
1517	Sapuan	sapu1248	Austroasiatic	1
1518	Sre	sree1244	Austroasiatic	1
1519	Middle Mon	none	Austroasiatic	1
1520	Northern Ndebele	nort2795	Niger–Congo	1
1521	Romagnol	roma1328	Indo-European	1
1524	Hadhrami Arabic	hadr1236	Afro-Asiatic	1
1525	Northern Yemeni Arabic	sana1295	Afro-Asiatic	1
1526	Silopi	silo1240	Trans–New Guinea	1
1527	Utu	utuu1240	Trans–New Guinea	1
1528	Klamath-Modoc	klam1254	Plateau Penutian	1
1529	Middle Irish	midd1360	Indo-European	1
1533	Saraiki	sera1259	Indo-European	1
1535	Palestinian Arabic	sout3123	Afroasiatic	1
1536	Antekerrepenhe	ande1247	Pama–Nyungan	1
1537	Batyala	baty1234	Pama–Nyungan	1
1538	Biri	east2716	Pama–Nyungan	1
1539	Dhangu	dhan1270	Pama–Nyungan	1
1540	Gunya	guny1241	Pama–Nyungan	1
1541	Kalkatungu	kalk1246	Pama–Nyungan	1
1542	Muruwari	muru1266	Pama–Nyungan	1
1543	Wilson River (Wangkumara)	ngur1261	Pama–Nyungan	1
1546	Tontemboan	tont1239	Austronesian	1
1552	Huasteca Nahuatl	huas1257	Uto-Aztecan	1
1553	Pipil (Nawat)	pipi1250	Uto-Aztecan	1
1554	Hidatsa	hida1246	Siouan	1
1555	Kansa	kans1243	Siouan	1
1558	Iskonawa (Isconahua)	isco1239	Panoan	1
1561	Chiapas Zoque	chia1261	Mixe–Zoquean	1
1570	Pa'O Karen	paok1235	Sino-Tibetan	1
1571	Karenni (Kayah, Red Karen)	kaya1317	Sino-Tibetan	1
1572	Western Pwo (Delta Pao)	pwow1235	Sino-Tibetan	1
1573	Eastern Pwo (Phlou)	pwoe1235	Sino-Tibetan	1
1580	Jeju	jeju1234	Altaic	1
1581	Piyo (Biyue)	biyo1243	Sino-Tibetan	1
1582	Lahu Na	naaa1244	Sino-Tibetan	1
1583	Nasu (Black Yi, Eastern Yi)	nesu1235	Sino-Tibetan	1
1585	Bru (Brou)	brou1236	Austroasiatic	1
1586	Hainanese	hain1238	Sino-Tibetan	1
1587	Dzongkha	nucl1307	Sino-Tibetan	1
1589	Venetian	vene1258	Indo-European	1
1590	Tigak	tiga1245	Austronesian	1
1591	Vitu (Witu, Muduapa)	mudu1242	Austronesian	1
1592	Manam	mana1295	Austronesian	1
1594	Puluwat	pulu1242	Austronesian	1
1599	Moriori	mori1267	Austronesian	1
1600	Bhojpuri	bhoj1244	Indo-European	1
1603	Central Atlas Tamazight	cent2194	Afro-Asiatic	1
1604	Xhosa	xhos1239	Niger–Congo	1
1605	Brunei Malay	brun1242	Austronesian	1
1606	Osage	osag1243	Siouan	1
1608	Biloxi	bilo1248	Siouan	1
1612	Warluwarra	warl1256	Pama–Nyungan	1
1613	Musey (Mouseye, Banana)	muse1242	Afro-Asiatic	1
1614	Ndyuka (Aukan, Eastern Maroon Creole)	ndyu1242	English-based creole	1
1615	Sema (Sümi)	sumi1235	Sino-Tibetan	1
1617	Nobonob	nobo1238	Trans–New Guinea	1
1618	Aghwan	aghw1237	Northeast Caucasian	1
1619	Tauro-Romaic (Mariupol Greek)	mari1411	Indo-European	1
1620	Rajasthani	raja1256	Indo-European	1
1621	Nupe	nupe1254	Niger–Congo	1
1622	Taos	nort1550	Tanoan	1
1623	Wutun	wutu1241	Chinese-Tibetan-Mongolian based creole	1
1624	Baruga (Bareji)	baru1268	Trans–New Guinea	1
1625	Mawak	mawa1266	Trans–New Guinea	1
1627	Panyjima	pany1241	Pama–Nyungan	1
1628	Nage	nage1237	Austronesian	1
1629	Levuka (Painara)	levu1239	Austronesian	1
1631	Ye'kuana (Maquiritari, Dekwana)	maqu1238	Cariban	1
1632	Negerhollands	nege1244	Dutch-based creole	1
1633	Kikuyu	kiku1240	Niger–Congo	1
1634	Tiwi	tiwi1244	Tiwi	1
1636	Liha (Lyha)	lyha1238	Austroasiatic	1
1638	Pendau	pend1242	Austronesian	1
1639	Haitian Creole	hait1244	French-based creole	1
1641	Bai	baic1239	Sino-Tibetan	1
1643	Tat (Caucasus)	musl1236	Indo-European	1
1644	Bakhtiari	bakh1245	Indo-European	1
1645	Southern Kurdish	sout2640	Indo-European	1
1646	Bartangi	bart1238	Indo-European	1
1647	Oroshori (Roshorvi)	oros1238	Indo-European	1
1648	Rushani	rush1239	Indo-European	1
1649	Khufi	khuf1238	Indo-European	1
1650	Larestani	lari1253	Indo-European	1
1651	Xonj Larestani	khon1246	Indo-European	1
1654	Gilaki	gila1241	Indo-European	1
1655	Hehe	hehe1240	Niger–Congo	1
1656	Kinga	nucl1379	Niger–Congo	1
1657	Sangu (Tanzania)	sang1330	Niger–Congo	1
1658	Teleut	tele1257	Altaic	1
1659	Dampelas	damp1237	Austronesian	1
1661	Kulung (Nepal)	kulu1253	Sino-Tibetan	1
1663	Duungidjawu	duun1241	Pama–Nyungan	1
1664	Iora (Iyora)	sydn1236	Pama–Nyungan	1
1665	Kartujarra	kart1247	Pama–Nyungan	1
1666	Ngadjumaya	ngad1258	Pama–Nyungan	1
1667	Toro-tegu Dogon	toro1253	Dogon	1
1668	Guduf-Gava	gudu1252	Afro-Asiatic	1
1669	Glavda (Gələvda, Galavda)	glav1244	Afro-Asiatic	1
1670	Kamwe (Higi Futu)	kamw1239	Afro-Asiatic	1
1671	Wandala (Mandara, Chadic)	wand1278	Afro-Asiatic	1
1672	Misme (Mesme, Zime)	mesm1239	Afro-Asiatic	1
1673	Meru	meru1245	Niger–Congo	1
1674	Siha	siha1242	Niger–Congo	1
1675	Tharaka	thar1283	Niger–Congo	1
1676	Silesian	sile1253	Indo-European	1
1677	Chichewa (Nyanja)	nyan1308	Niger–Congo	1
1678	Tai Dam (Black Tai)	taid1247	Kra-Dai	1
1679	Tai Phake	phak1238	Kra-Dai	1
1680	Ligurian	ligu1248	Indo-European	1
1682	Abellen (Ayta Abellan)	aben1249	Austronesian	1
1683	Dzao Min	dzao1238	Hmong–Mien	1
1684	Tacana	taca1256	Tacanan	1
1685	Movima	movi1243	Movima	1
1688	Divehi (Maldivian)	dhiv1236	Indo-European	1
1689	Aragones	arag1245	Indo-European	1
1690	Leonese	leon1250	Indo-European	1
1691	Zabana	zaba1237	Austronesian	1
1692	Angoram	ango1255	Ramu–Lower Sepik	1
1693	Bilakura (Karian)	bila1257	Trans–New Guinea	1
1694	Biwat (Mundugumor)	biwa1243	Yuat	1
1695	Chambri	cham1313	Ramu–Lower Sepik	1
1696	Ese (Managalasi)	esee1247	Koiarian	1
1697	Faiwol	faiw1243	Central &amp; South New Guinea	1
1698	Kobol (Koguman)	kobo1248	Trans–New Guinea	1
1699	Kopar	kopa1248	Ramu–Lower Sepik	1
1700	Siane	sian1257	Trans–New Guinea	1
